config_name,experiment_name,result_dir,alignment,wavelet_length_s,q_enable,edge_penalty_enabled,mu_edge_configured,mu_edge_effective,CC_stationary,CC_after_DTW,CC_prior_after_DTW,CC_tv_direct,CC_final,W_pass,q_pass,CC_Q,Q_global,valid_ratio,candidate_valid_ratio,candidate_edge_energy_p50,candidate_edge_energy_p90,candidate_edge_energy_max,candidate_side_lobe_p50,candidate_side_lobe_p90,final_edge_energy_p50,final_edge_energy_p90,final_edge_energy_max,final_side_lobe_p50,final_side_lobe_p90,candidate_boundary_peak_fraction,final_boundary_peak_fraction,candidate_reliable_ratio,final_reliable_ratio,longest_candidate_invalid_gap_ms,longest_candidate_unreliable_gap_ms,stationary_candidate_accepted,stationary_candidate_peak_ms,stationary_rejection_code,stationary_prior_source,CC_stationary_raw,candidate_peak_violation_ratio,student_objective_includes_edge,peak_metric_p10,peak_metric_med,peak_metric_p90,peak_abs_p90,candidate_peak_metric_p10,candidate_peak_metric_med,candidate_peak_metric_p90,candidate_peak_abs_p90,final_peak_metric_p10,final_peak_metric_med,final_peak_metric_p90,final_peak_abs_p90,candidate_temporal_difference_energy,final_temporal_difference_energy,irls_iterations_median,irls_iterations_max,best_lag_ms,candidate_best_lag_ms,final_best_lag_ms,final_model_type,acceptance_reasons,q_reason
M00_mu1_0p00,cb805_ablation_M00_M00_mu1_0p00,_experiment_results/ablation/round4_mu1/M00_M00_mu1_0p00,center,0.129,False,True,1.0,1.0,0.1571262285067304,0.15540264622905386,0.1571262285067304,0.36515681965844315,0.36515681965844315,True,False,,,0.6481481481481481,0.6481481481481481,0.11362434111898248,0.21630013686050392,0.21630013686050392,0.754898677943707,1.079080138438274,0.007611282502847748,0.14782978649830564,0.2011637202453045,0.5283398887468034,0.8319168332696237,0.0,0.0,0.016496465043205028,0.8256087981146897,399.9999999999999,680.0,False,,not_attempted_constant_phase_policy,statistical_constant_phase_prior_after_DTW,,0.0,True,-2.0000000000000018,0.0,0.0,2.0000000000000018,-14.000000000000012,-1.0000000000000009,0.0,14.000000000000012,-2.0000000000000018,0.0,0.0,2.0000000000000018,0.00013606408155073942,0.007159516563611936,3.0,5,0.0,-1.0000000000000009,0.0,W_est_best_no_Q,,q_disabled
M01_mu1_0p05,cb805_ablation_M01_M01_mu1_0p05,_experiment_results/ablation/round4_mu1/M01_M01_mu1_0p05,center,0.129,False,True,1.0,1.0,0.1571262285067304,0.15540264622905386,0.1571262285067304,0.3627313065557559,0.3627313065557559,True,False,,,0.6481481481481481,0.6481481481481481,0.11487538424715368,0.2157790487834411,0.2157790487834411,0.7576951596767685,1.0835877593827892,0.00764419484723962,0.14869576059716166,0.20195035772557265,0.5294084449164504,0.8355805907612417,0.0,0.0,0.016496465043205028,0.8232521602513747,399.9999999999999,680.0,False,,not_attempted_constant_phase_policy,statistical_constant_phase_prior_after_DTW,,0.0,True,-2.0000000000000018,0.0,0.0,2.0000000000000018,-14.000000000000012,-1.0000000000000009,0.0,14.000000000000012,-2.0000000000000018,0.0,0.0,2.0000000000000018,0.000131001048081913,0.006747395889184517,3.0,5,0.0,-1.0000000000000009,0.0,W_est_best_no_Q,,q_disabled
M02_mu1_0p10,cb805_ablation_M02_M02_mu1_0p10,_experiment_results/ablation/round4_mu1/M02_M02_mu1_0p10,center,0.129,False,True,1.0,1.0,0.1571262285067304,0.15540264622905386,0.1571262285067304,0.3602736043207729,0.3602736043207729,True,False,,,0.6481481481481481,0.6481481481481481,0.11600980466536012,0.2155369272043659,0.2155369272043659,0.760309920815333,1.0877951413676972,0.007668682957522738,0.1495521938380066,0.20283219558732024,0.5304203001932543,0.8392178636966835,0.0,0.0,0.01610369206598586,0.8212882953652789,399.9999999999999,680.0,False,,not_attempted_constant_phase_policy,statistical_constant_phase_prior_after_DTW,,0.0,True,-2.0000000000000018,0.0,0.0,2.0000000000000018,-14.000000000000012,-1.0000000000000009,0.0,14.000000000000012,-2.0000000000000018,0.0,0.0,2.0000000000000018,0.00012627253410309183,0.006378035754991899,3.0,5,0.0,-1.0000000000000009,0.0,W_est_best_no_Q,,q_disabled
M03_mu1_0p20,cb805_ablation_M03_M03_mu1_0p20,_experiment_results/ablation/round4_mu1/M03_M03_mu1_0p20,center,0.129,False,True,1.0,1.0,0.1571262285067304,0.15540264622905386,0.1571262285067304,0.35214778463743446,0.35214778463743446,True,False,,,0.6481481481481481,0.6481481481481481,0.11832724498785716,0.21378929262879962,0.21378929262879962,0.7653192458150928,1.0961026515098944,0.007392029382283264,0.14645722299517944,0.20413822364695333,0.524645899592193,0.8356800641969717,0.0,0.0,0.01610369206598586,0.8256087981146897,399.9999999999999,680.0,False,,not_attempted_constant_phase_policy,statistical_constant_phase_prior_after_DTW,,0.0,True,-2.0000000000000018,0.0,0.0,2.0000000000000018,-14.000000000000012,-1.0000000000000009,0.0,14.000000000000012,-2.0000000000000018,0.0,0.0,2.0000000000000018,0.00011777643988584176,0.005745618225285065,3.0,5,0.0,-1.0000000000000009,0.0,W_est_best_no_Q,,q_disabled
M04_mu1_0p40,cb805_ablation_M04_M04_mu1_0p40,_experiment_results/ablation/round4_mu1/M04_M04_mu1_0p40,center,0.129,False,True,1.0,1.0,0.1571262285067304,0.15540264622905386,0.1571262285067304,0.3183985930627865,0.3183985930627865,True,False,,,0.6481481481481481,0.6481481481481481,0.12252049630937276,0.21045502439822486,0.21045502439822486,0.7733354424770038,1.1106910492857631,0.00041701885192026,0.14015174456845547,0.20713349614760224,0.4379574936754552,0.8262439697361996,0.0,0.0,0.015710919088766692,0.8318931657501963,399.9999999999999,680.0,False,,not_attempted_constant_phase_policy,statistical_constant_phase_prior_after_DTW,,0.0,True,-2.0000000000000018,0.0,0.0,2.0000000000000018,-14.000000000000012,-1.0000000000000009,0.0,14.000000000000012,-2.0000000000000018,0.0,0.0,2.0000000000000018,0.0001037270621401721,0.004908736620027756,3.0,5,0.0,-1.0000000000000009,0.0,W_est_best_no_Q,,q_disabled
