6.91194214e+02	6.88919983e+01	2.52455974e+00
6.91294128e+02	6.74720001e+01	2.53773880e+00
6.91394104e+02	6.65680008e+01	2.54631114e+00
6.91494080e+02	6.62519989e+01	2.54934192e+00
6.91594116e+02	6.63170013e+01	2.54871702e+00
6.91694214e+02	6.64860001e+01	2.54709578e+00
6.91794128e+02	6.66019974e+01	2.54598594e+00
6.91894104e+02	6.67350006e+01	2.54471660e+00
6.91994080e+02	6.71309967e+01	2.54095554e+00
6.92094116e+02	6.81340027e+01	2.53155208e+00
6.92194214e+02	6.99820023e+01	2.51467133e+00
6.92294128e+02	7.27190018e+01	2.49066806e+00
6.92394104e+02	7.61490021e+01	2.46213460e+00
6.92494080e+02	7.98389969e+01	2.43317914e+00
6.92594116e+02	8.31549988e+01	2.40855050e+00
6.92694214e+02	8.55240021e+01	2.39169526e+00
6.92794128e+02	8.65759964e+01	2.38439631e+00
6.92894104e+02	8.63280029e+01	2.38610697e+00
6.92994080e+02	8.51900024e+01	2.39403605e+00
6.93094116e+02	8.37320023e+01	2.40439034e+00
6.93194214e+02	8.22979965e+01	2.41479635e+00
6.93294128e+02	8.09120026e+01	2.42507172e+00
6.93394104e+02	7.93140030e+01	2.43719554e+00
6.93494080e+02	7.72969971e+01	2.45294142e+00
6.93594116e+02	7.49670029e+01	2.47178268e+00
6.93694214e+02	7.27990036e+01	2.48998356e+00
6.93794128e+02	7.14130020e+01	2.50197816e+00
6.93894104e+02	7.13069992e+01	2.50290751e+00
6.93994080e+02	7.26119995e+01	2.49158525e+00
6.94094116e+02	7.50279999e+01	2.47128034e+00
6.94194214e+02	7.79649963e+01	2.44767022e+00
6.94294128e+02	8.07639999e+01	2.42618203e+00
6.94394104e+02	8.28359985e+01	2.41086602e+00
6.94494080e+02	8.38470001e+01	2.40356541e+00
6.94594116e+02	8.37600021e+01	2.40418935e+00
6.94694214e+02	8.28219986e+01	2.41096783e+00
6.94794128e+02	8.15029984e+01	2.42066360e+00
6.94894104e+02	8.02539978e+01	2.43002725e+00
6.94994080e+02	7.92949982e+01	2.43734145e+00
6.95094116e+02	7.87080002e+01	2.44187331e+00
6.95194214e+02	7.85179977e+01	2.44334912e+00
6.95294128e+02	7.87129974e+01	2.44183445e+00
6.95394104e+02	7.92030029e+01	2.43804908e+00
6.95494080e+02	7.97539978e+01	2.43382716e+00
6.95594116e+02	8.00370026e+01	2.43167281e+00
6.95694214e+02	7.97450027e+01	2.43389583e+00
6.95794128e+02	7.87829971e+01	2.44129181e+00
6.95894104e+02	7.73270035e+01	2.45270348e+00
6.95994080e+02	7.57779999e+01	2.46514273e+00
6.96094116e+02	7.45510025e+01	2.47522378e+00
6.96194214e+02	7.37229996e+01	2.48214459e+00
6.96294128e+02	7.31050034e+01	2.48737383e+00
6.96394104e+02	7.25619965e+01	2.49201417e+00
6.96494080e+02	7.21849976e+01	2.49526167e+00
6.96594116e+02	7.22639999e+01	2.49457932e+00
6.96694214e+02	7.30189972e+01	2.48810601e+00
6.96794128e+02	7.43880005e+01	2.47657871e+00
6.96894104e+02	7.66470032e+01	2.45812535e+00
6.96994080e+02	8.12060013e+01	2.42287397e+00
6.97094116e+02	8.97399979e+01	2.36309576e+00
6.97194214e+02	1.03210999e+02	2.28189850e+00
6.97294128e+02	1.21091003e+02	2.19255185e+00
6.97394104e+02	1.40848999e+02	2.11124873e+00
6.97494080e+02	1.58195007e+02	2.05082989e+00
6.97594116e+02	1.69085999e+02	2.01697683e+00
6.97694214e+02	1.71628006e+02	2.00946665e+00
6.97794128e+02	1.66854996e+02	2.02368546e+00
6.97894104e+02	1.58110001e+02	2.05110550e+00
6.97994080e+02	1.49373993e+02	2.08045864e+00
6.98094116e+02	1.43649002e+02	2.10088444e+00
6.98194214e+02	1.43162994e+02	2.10266519e+00
6.98294128e+02	1.48837997e+02	2.08232927e+00
6.98394104e+02	1.59720001e+02	2.04591703e+00
6.98494080e+02	1.73509003e+02	2.00399828e+00
6.98594116e+02	1.87421005e+02	1.96572733e+00
6.98694214e+02	1.98436005e+02	1.93786144e+00
6.98994080e+02	1.99904007e+02	1.93429387e+00
6.99094116e+02	1.93591995e+02	1.94987142e+00
6.99194214e+02	1.88380005e+02	1.96322072e+00
6.99294128e+02	1.86151993e+02	1.96906888e+00
6.99394104e+02	1.87403000e+02	1.96577454e+00
6.99494080e+02	1.91404007e+02	1.95542014e+00
6.99594116e+02	1.96537003e+02	1.94252563e+00
7.00494080e+02	1.98468002e+02	1.93778336e+00
7.00594116e+02	1.94641006e+02	1.94723892e+00
7.00694214e+02	1.89490005e+02	1.96033943e+00
7.00794128e+02	1.82947998e+02	1.97763395e+00
7.00894104e+02	1.75356995e+02	1.99869740e+00
7.00994080e+02	1.67645004e+02	2.02129722e+00
7.01094116e+02	1.61330002e+02	2.04079342e+00
7.01194214e+02	1.57770004e+02	2.05220962e+00
7.01294128e+02	1.57550003e+02	2.05292583e+00
7.01394104e+02	1.60167999e+02	2.04448485e+00
7.01494080e+02	1.64296997e+02	2.03151679e+00
7.01594116e+02	1.68292007e+02	2.01935172e+00
7.01694214e+02	1.70979996e+02	2.01136780e+00
7.01794128e+02	1.71960999e+02	2.00849319e+00
